id,fecha,hora,presion_hpa,variacion_hpa,tendencia
7002,2026-07-04,10:15:00,580.2,0.1,Creciente
7003,2026-07-04,10:30:00,580.1,-0.1,Descendente
7004,2026-07-04,10:45:00,580.0,-0.1,Descendente
7005,2026-07-04,11:00:00,579.9,-0.1,Descendente
7006,2026-07-04,11:15:00,579.8,-0.1,Descendente
7007,2026-07-04,11:30:00,579.6,-0.2,Descendente
7008,2026-07-04,11:45:00,579.5,-0.1,Descendente
7009,2026-07-04,12:00:00,579.3,-0.2,Descendente
7010,2026-07-04,12:15:00,579.1,-0.2,Descendente
7011,2026-07-04,12:30:00,578.9,-0.2,Descendente
7012,2026-07-04,12:45:00,578.6,-0.3,Descendente
7013,2026-07-04,13:00:00,578.4,-0.2,Descendente
7014,2026-07-04,13:15:00,578.4,0.0,Estable
7015,2026-07-04,13:30:00,578.2,-0.2,Descendente
7016,2026-07-04,13:45:00,577.9,-0.3,Descendente
7017,2026-07-04,14:00:00,577.7,-0.2,Descendente
7018,2026-07-04,14:15:00,577.7,0.0,Estable
7019,2026-07-04,14:30:00,577.4,-0.3,Descendente
7020,2026-07-04,14:45:00,577.3,-0.1,Descendente
7021,2026-07-04,15:00:00,577.2,-0.1,Descendente
7022,2026-07-04,15:15:00,577.1,-0.1,Descendente
7023,2026-07-04,15:30:00,577.1,0.0,Estable
7024,2026-07-04,15:45:00,577.1,0.0,Estable
7025,2026-07-04,16:00:00,577.0,-0.1,Descendente
7026,2026-07-04,16:15:00,576.9,-0.1,Descendente
7027,2026-07-04,16:30:00,576.7,-0.2,Descendente
7028,2026-07-04,16:45:00,577.2,0.5,Creciente
7029,2026-07-04,17:00:00,577.2,0.0,Estable
7030,2026-07-04,17:15:00,577.3,0.1,Creciente
7031,2026-07-04,17:30:00,577.4,0.1,Creciente
7032,2026-07-04,17:45:00,577.8,0.4,Creciente
7033,2026-07-04,18:00:00,577.7,-0.1,Descendente
7034,2026-07-04,18:15:00,577.7,0.0,Estable
7035,2026-07-04,18:30:00,577.6,-0.1,Descendente
7036,2026-07-04,18:45:00,577.7,0.1,Creciente
7037,2026-07-04,19:00:00,577.8,0.1,Creciente
7038,2026-07-04,19:15:00,577.9,0.1,Creciente
7039,2026-07-04,19:30:00,577.9,0.0,Estable
7040,2026-07-04,19:45:00,577.8,-0.1,Descendente
7041,2026-07-04,20:00:00,577.8,0.0,Estable
7042,2026-07-04,20:15:00,578.0,0.2,Creciente
7043,2026-07-04,20:30:00,578.3,0.3,Creciente
7044,2026-07-04,20:45:00,578.4,0.1,Creciente
7045,2026-07-04,21:00:00,578.4,0.0,Estable
7046,2026-07-04,21:15:00,578.5,0.1,Creciente
7047,2026-07-04,21:30:00,578.7,0.2,Creciente
7048,2026-07-04,21:45:00,578.8,0.1,Creciente
7049,2026-07-04,22:00:00,578.9,0.1,Creciente
7050,2026-07-04,22:15:00,578.8,-0.1,Descendente
7051,2026-07-04,22:30:00,578.8,0.0,Estable
7052,2026-07-04,22:45:00,578.7,-0.1,Descendente
