id,fecha,hora,velocidad_kmh,rafaga_kmh,direccion,direccion_rafaga
1324,2026-04-30,11:45:00,1.6,8.0,N,NE
1325,2026-04-30,12:00:00,3.2,11.3,SSE,SSE
1326,2026-04-30,12:15:00,1.6,9.7,W,NW
1327,2026-04-30,12:30:00,1.6,8.0,NW,NE
1328,2026-04-30,15:15:00,1.6,9.7,N,NNE
1329,2026-04-30,15:30:00,1.6,8.0,NNE,SSE
1330,2026-04-30,15:45:00,1.6,11.3,NW,NNE
1331,2026-04-30,16:00:00,1.6,11.3,NNW,SE
1332,2026-04-30,16:15:00,1.6,9.7,WSW,ESE
1333,2026-04-30,20:15:00,0.0,0.0,,
1334,2026-04-30,20:30:00,1.6,8.0,S,SE
1335,2026-04-30,20:45:00,0.0,3.2,SE,SE
1336,2026-04-30,21:00:00,0.0,4.8,SSE,SSE
1337,2026-04-30,21:15:00,1.6,8.0,SSE,SSE
1338,2026-04-30,22:45:00,0.0,3.2,NNW,NNW
1339,2026-04-30,23:00:00,0.0,3.2,N,N
1340,2026-04-30,23:15:00,0.0,3.2,NW,NW
1341,2026-04-30,23:30:00,0.0,0.0,,
1342,2026-04-30,23:45:00,0.0,0.0,,
